IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.299763E-04,1.54907203,-0.00982774819,1.5295944852941177
0.0003,+5.038018E-04,1.54850028,-0.00984586861,1.4767344852941178
0.0005,+6.960374E-04,1.54823001,-0.00986698928,1.4238744852941176
0.001,+1.187279E-03,1.54775117,-0.00994706974,1.2917244852941177
0.002,+2.174843E-03,1.54737006,-0.010072873,1.0274244852941177
0.003,+3.162493E-03,1.54705172,-0.010201834,0.7631244852941176
0.004,+4.150229E-03,1.54686131,-0.0103477984,0.4988244852941177
0.005,+5.142088E-03,1.54661755,-0.0104869022,0.23452448529411773
0.006,+6.129901E-03,1.54651558,-0.0106290976,-0.029775514705882244
0.007,+7.115268E-03,1.54633256,-0.0107588108,-0.2940755147058822
0.008,+8.103883E-03,1.54621626,-0.0108981497,-0.5583755147058824
0.009,+9.091298E-03,1.54609338,-0.0110418245,-0.8226755147058824
0.01,+1.007949E-02,1.54596514,-0.0111708077,-1.0869755147058824
